"","address_from","address_to","departure_time"
"710","41.9679829995773+-87.7214281179818","1152 N Milwaukee Ave Chicago, IL 60642",1531753802
"711","41.9679829995773+-87.7214281179818","2409 W Warren Blvd Chicago, IL 60612",1531753802
"712","41.9679829995773+-87.7214281179818","1925 N Clybourn Ste 401 Chicago, IL 60614",1531753802
"713","41.9679829995773+-87.7214281179818","2020 N Clybourn Ave Chicago, IL 60614",1531753802
"714","41.9679829995773+-87.7214281179818","1350 W 103rd St Chicago, IL 60643",1531753802
"715","41.9538532333971+-87.7632868435899","8751 S Greenwood Ave, Ste 106 Chicago, IL 60619",1531753802
"716","41.9538532333971+-87.7632868435899","111 N Wabash Ave, Ste 1514 Chicago, IL 60602",1531753802
"717","41.9538532333971+-87.7632868435899","111 N. Wabash Avenue Ste 1710 Chicago, IL 60602",1531753802
"718","41.9538532333971+-87.7632868435899","7200 S Ingleside Ave Chicago, IL 60619",1531753802
"719","41.9538532333971+-87.7632868435899","500 E 51st St Rm 7067 Chicago, IL 60615",1531753802
"720","41.9538532333971+-87.7632868435899","5401 S Wentworth Ave Chicago, IL 60609",1531753802
"721","41.9538532333971+-87.7632868435899","641 W 63rd St Lower Level Chicago, IL 60621",1531753802
"722","41.9538532333971+-87.7632868435899","654 E 47th St Chicago, IL 60653",1531753802
"723","41.9538532333971+-87.7632868435899","4259 S Berkley Ave Chicago, IL 60653",1531753802
"724","41.9538532333971+-87.7632868435899","6059 S Ashland Chicago, IL 60636",1531753802
"725","41.9538532333971+-87.7632868435899","8300 S Brandon Ave Chicago, IL 60617",1531753802
"726","41.9538532333971+-87.7632868435899","8234 S Ashland Ave Chicago, IL 60620",1531753802
"727","41.9538532333971+-87.7632868435899","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"728","41.9538532333971+-87.7632868435899","9718 S Halsted St Chicago, IL 60628",1531753802
"729","41.9538532333971+-87.7632868435899","2517 S Archer Ave Chicago, IL 60608",1531753802
"730","41.9538532333971+-87.7632868435899","3450 S Archer Ave Chicago, IL 60608",1531753802
"731","41.9538532333971+-87.7632868435899","1817 S Loomis St Chicago, IL 60608",1531753802
"732","41.9538532333971+-87.7632868435899","2533 W Cermak Rd Chicago, IL 60608",1531753802
"733","41.9538532333971+-87.7632868435899","200 E 115th St Chicago, IL 60628",1531753802
"734","41.9538532333971+-87.7632868435899","11250 S Halsted Chicago, IL 60628",1531753802
"735","41.9538532333971+-87.7632868435899","845 W Wilson Ave., Chicago, IL",1531753802
"736","41.9538532333971+-87.7632868435899","200 E. 115th St. Chicago, IL ",1531753802
"737","41.9538532333971+-87.7632868435899","4909 W. Division, Suite 411 Chicago, IL ",1531753802
"738","41.9538532333971+-87.7632868435899","2849 N. Clark, 1st Fl Chicago, IL ",1531753802
"739","41.9538532333971+-87.7632868435899","29 E Madison St #1640, Chicago, IL 60602",1531753802
"740","41.9538532333971+-87.7632868435899","641 W 63rd St, Chicago, IL 60637",1531753802
"741","41.9538532333971+-87.7632868435899","18 S. Michigan Avenue, Chicago, IL 60603",1531753802
"742","41.9538532333971+-87.7632868435899","400 W 76th St Ste 100 Chicago, IL 60620",1531753802
"743","41.9538532333971+-87.7632868435899","1642 W 59th St 2nd Fl Chicago, IL 60636",1531753802
"744","41.9538532333971+-87.7632868435899","2525 E 83rd St Chicago, IL 60617",1531753802
"745","41.9538532333971+-87.7632868435899","8550 S Manistee Ave Chicago, IL 60617",1531753802
"746","41.9538532333971+-87.7632868435899","2320 E 93rd St Chicago, IL 60617",1531753802
"747","41.9538532333971+-87.7632868435899","8910 S Commercial Chicago, IL 60614",1531753802
"748","41.9538532333971+-87.7632868435899","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"749","41.9538532333971+-87.7632868435899","9718 S Halsted St Chicago, IL 60628",1531753802
"750","41.9538532333971+-87.7632868435899","251 E Huron Arkes Pavilion 9th Fl Ste 940 Chicago, IL 60611",1531753802
"751","41.9538532333971+-87.7632868435899","150 E Huron St Ste 825 Chicago, IL 60611",1531753802
"752","41.9538532333971+-87.7632868435899","1200 N LaSalle St Chicago, IL 60610",1531753802
"753","41.9538532333971+-87.7632868435899","1276 N Clybourn Ave Chicago, IL 60610",1531753802
"754","41.9538532333971+-87.7632868435899","233 E Erie St Ste 602 Chicago, IL 60611",1531753802
"755","41.9538532333971+-87.7632868435899","328 S Jefferson St Ste 770 Chicago, IL 60661",1531753802
"756","41.9538532333971+-87.7632868435899","22 N Sagamon Chicago, IL 60607",1531753802
"757","41.9538532333971+-87.7632868435899","1460 N Halsted Stste 201 Chicago, IL 60642",1531753802
"758","41.9538532333971+-87.7632868435899","2517 S Archer Ave Chicago, IL 60608",1531753802
"759","41.9538532333971+-87.7632868435899","1701 W Superior St 2nd Fl Chicago, IL 60622",1531753802
"760","41.9538532333971+-87.7632868435899","2020 W Harrison St Chicago, IL 60612",1531753802
"761","41.9538532333971+-87.7632868435899","1152 N Milwaukee Ave Chicago, IL 60642",1531753802
"762","41.9538532333971+-87.7632868435899","2409 W Warren Blvd Chicago, IL 60612",1531753802
"763","41.9538532333971+-87.7632868435899","1925 N Clybourn Ste 401 Chicago, IL 60614",1531753802
"764","41.9538532333971+-87.7632868435899","2020 N Clybourn Ave Chicago, IL 60614",1531753802
"765","41.9538532333971+-87.7632868435899","1350 W 103rd St Chicago, IL 60643",1531753802
"766","41.953476156782+-87.7234277416332","8751 S Greenwood Ave, Ste 106 Chicago, IL 60619",1531753802
"767","41.953476156782+-87.7234277416332","111 N Wabash Ave, Ste 1514 Chicago, IL 60602",1531753802
"768","41.953476156782+-87.7234277416332","111 N. Wabash Avenue Ste 1710 Chicago, IL 60602",1531753802
"769","41.953476156782+-87.7234277416332","7200 S Ingleside Ave Chicago, IL 60619",1531753802
"770","41.953476156782+-87.7234277416332","500 E 51st St Rm 7067 Chicago, IL 60615",1531753802
"771","41.953476156782+-87.7234277416332","5401 S Wentworth Ave Chicago, IL 60609",1531753802
"772","41.953476156782+-87.7234277416332","641 W 63rd St Lower Level Chicago, IL 60621",1531753802
"773","41.953476156782+-87.7234277416332","654 E 47th St Chicago, IL 60653",1531753802
"774","41.953476156782+-87.7234277416332","4259 S Berkley Ave Chicago, IL 60653",1531753802
"775","41.953476156782+-87.7234277416332","6059 S Ashland Chicago, IL 60636",1531753802
"776","41.953476156782+-87.7234277416332","8300 S Brandon Ave Chicago, IL 60617",1531753802
"777","41.953476156782+-87.7234277416332","8234 S Ashland Ave Chicago, IL 60620",1531753802
"778","41.953476156782+-87.7234277416332","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"779","41.953476156782+-87.7234277416332","9718 S Halsted St Chicago, IL 60628",1531753802
"780","41.953476156782+-87.7234277416332","2517 S Archer Ave Chicago, IL 60608",1531753802
"781","41.953476156782+-87.7234277416332","3450 S Archer Ave Chicago, IL 60608",1531753802
"782","41.953476156782+-87.7234277416332","1817 S Loomis St Chicago, IL 60608",1531753802
"783","41.953476156782+-87.7234277416332","2533 W Cermak Rd Chicago, IL 60608",1531753802
"784","41.953476156782+-87.7234277416332","200 E 115th St Chicago, IL 60628",1531753802
"785","41.953476156782+-87.7234277416332","11250 S Halsted Chicago, IL 60628",1531753802
"786","41.953476156782+-87.7234277416332","845 W Wilson Ave., Chicago, IL",1531753802
"787","41.953476156782+-87.7234277416332","200 E. 115th St. Chicago, IL ",1531753802
"788","41.953476156782+-87.7234277416332","4909 W. Division, Suite 411 Chicago, IL ",1531753802
"789","41.953476156782+-87.7234277416332","2849 N. Clark, 1st Fl Chicago, IL ",1531753802
"790","41.953476156782+-87.7234277416332","29 E Madison St #1640, Chicago, IL 60602",1531753802
"791","41.953476156782+-87.7234277416332","641 W 63rd St, Chicago, IL 60637",1531753802
"792","41.953476156782+-87.7234277416332","18 S. Michigan Avenue, Chicago, IL 60603",1531753802
"793","41.953476156782+-87.7234277416332","400 W 76th St Ste 100 Chicago, IL 60620",1531753802
"794","41.953476156782+-87.7234277416332","1642 W 59th St 2nd Fl Chicago, IL 60636",1531753802
"795","41.953476156782+-87.7234277416332","2525 E 83rd St Chicago, IL 60617",1531753802
"796","41.953476156782+-87.7234277416332","8550 S Manistee Ave Chicago, IL 60617",1531753802
"797","41.953476156782+-87.7234277416332","2320 E 93rd St Chicago, IL 60617",1531753802
"798","41.953476156782+-87.7234277416332","8910 S Commercial Chicago, IL 60614",1531753802
"799","41.953476156782+-87.7234277416332","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"800","41.953476156782+-87.7234277416332","9718 S Halsted St Chicago, IL 60628",1531753802
"801","41.953476156782+-87.7234277416332","251 E Huron Arkes Pavilion 9th Fl Ste 940 Chicago, IL 60611",1531753802
"802","41.953476156782+-87.7234277416332","150 E Huron St Ste 825 Chicago, IL 60611",1531753802
"803","41.953476156782+-87.7234277416332","1200 N LaSalle St Chicago, IL 60610",1531753802
"804","41.953476156782+-87.7234277416332","1276 N Clybourn Ave Chicago, IL 60610",1531753802
"805","41.953476156782+-87.7234277416332","233 E Erie St Ste 602 Chicago, IL 60611",1531753802
"806","41.953476156782+-87.7234277416332","328 S Jefferson St Ste 770 Chicago, IL 60661",1531753802
"807","41.953476156782+-87.7234277416332","22 N Sagamon Chicago, IL 60607",1531753802
"808","41.953476156782+-87.7234277416332","1460 N Halsted Stste 201 Chicago, IL 60642",1531753802
"809","41.953476156782+-87.7234277416332","2517 S Archer Ave Chicago, IL 60608",1531753802
"810","41.953476156782+-87.7234277416332","1701 W Superior St 2nd Fl Chicago, IL 60622",1531753802
"811","41.953476156782+-87.7234277416332","2020 W Harrison St Chicago, IL 60612",1531753802
"812","41.953476156782+-87.7234277416332","1152 N Milwaukee Ave Chicago, IL 60642",1531753802
"813","41.953476156782+-87.7234277416332","2409 W Warren Blvd Chicago, IL 60612",1531753802
"814","41.953476156782+-87.7234277416332","1925 N Clybourn Ste 401 Chicago, IL 60614",1531753802
"815","41.953476156782+-87.7234277416332","2020 N Clybourn Ave Chicago, IL 60614",1531753802
"816","41.953476156782+-87.7234277416332","1350 W 103rd St Chicago, IL 60643",1531753802
"817","41.9463738460307+-87.8059469561618","8751 S Greenwood Ave, Ste 106 Chicago, IL 60619",1531753802
"818","41.9463738460307+-87.8059469561618","111 N Wabash Ave, Ste 1514 Chicago, IL 60602",1531753802
"819","41.9463738460307+-87.8059469561618","111 N. Wabash Avenue Ste 1710 Chicago, IL 60602",1531753802
"820","41.9463738460307+-87.8059469561618","7200 S Ingleside Ave Chicago, IL 60619",1531753802
"821","41.9463738460307+-87.8059469561618","500 E 51st St Rm 7067 Chicago, IL 60615",1531753802
"822","41.9463738460307+-87.8059469561618","5401 S Wentworth Ave Chicago, IL 60609",1531753802
"823","41.9463738460307+-87.8059469561618","641 W 63rd St Lower Level Chicago, IL 60621",1531753802
"824","41.9463738460307+-87.8059469561618","654 E 47th St Chicago, IL 60653",1531753802
"825","41.9463738460307+-87.8059469561618","4259 S Berkley Ave Chicago, IL 60653",1531753802
"826","41.9463738460307+-87.8059469561618","6059 S Ashland Chicago, IL 60636",1531753802
"827","41.9463738460307+-87.8059469561618","8300 S Brandon Ave Chicago, IL 60617",1531753802
"828","41.9463738460307+-87.8059469561618","8234 S Ashland Ave Chicago, IL 60620",1531753802
"829","41.9463738460307+-87.8059469561618","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"830","41.9463738460307+-87.8059469561618","9718 S Halsted St Chicago, IL 60628",1531753802
"831","41.9463738460307+-87.8059469561618","2517 S Archer Ave Chicago, IL 60608",1531753802
"832","41.9463738460307+-87.8059469561618","3450 S Archer Ave Chicago, IL 60608",1531753802
"833","41.9463738460307+-87.8059469561618","1817 S Loomis St Chicago, IL 60608",1531753802
"834","41.9463738460307+-87.8059469561618","2533 W Cermak Rd Chicago, IL 60608",1531753802
"835","41.9463738460307+-87.8059469561618","200 E 115th St Chicago, IL 60628",1531753802
"836","41.9463738460307+-87.8059469561618","11250 S Halsted Chicago, IL 60628",1531753802
"837","41.9463738460307+-87.8059469561618","845 W Wilson Ave., Chicago, IL",1531753802
"838","41.9463738460307+-87.8059469561618","200 E. 115th St. Chicago, IL ",1531753802
"839","41.9463738460307+-87.8059469561618","4909 W. Division, Suite 411 Chicago, IL ",1531753802
"840","41.9463738460307+-87.8059469561618","2849 N. Clark, 1st Fl Chicago, IL ",1531753802
"841","41.9463738460307+-87.8059469561618","29 E Madison St #1640, Chicago, IL 60602",1531753802
"842","41.9463738460307+-87.8059469561618","641 W 63rd St, Chicago, IL 60637",1531753802
"843","41.9463738460307+-87.8059469561618","18 S. Michigan Avenue, Chicago, IL 60603",1531753802
"844","41.9463738460307+-87.8059469561618","400 W 76th St Ste 100 Chicago, IL 60620",1531753802
"845","41.9463738460307+-87.8059469561618","1642 W 59th St 2nd Fl Chicago, IL 60636",1531753802
"846","41.9463738460307+-87.8059469561618","2525 E 83rd St Chicago, IL 60617",1531753802
"847","41.9463738460307+-87.8059469561618","8550 S Manistee Ave Chicago, IL 60617",1531753802
"848","41.9463738460307+-87.8059469561618","2320 E 93rd St Chicago, IL 60617",1531753802
"849","41.9463738460307+-87.8059469561618","8910 S Commercial Chicago, IL 60614",1531753802
"850","41.9463738460307+-87.8059469561618","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"851","41.9463738460307+-87.8059469561618","9718 S Halsted St Chicago, IL 60628",1531753802
"852","41.9463738460307+-87.8059469561618","251 E Huron Arkes Pavilion 9th Fl Ste 940 Chicago, IL 60611",1531753802
"853","41.9463738460307+-87.8059469561618","150 E Huron St Ste 825 Chicago, IL 60611",1531753802
"854","41.9463738460307+-87.8059469561618","1200 N LaSalle St Chicago, IL 60610",1531753802
"855","41.9463738460307+-87.8059469561618","1276 N Clybourn Ave Chicago, IL 60610",1531753802
"856","41.9463738460307+-87.8059469561618","233 E Erie St Ste 602 Chicago, IL 60611",1531753802
"857","41.9463738460307+-87.8059469561618","328 S Jefferson St Ste 770 Chicago, IL 60661",1531753802
"858","41.9463738460307+-87.8059469561618","22 N Sagamon Chicago, IL 60607",1531753802
"859","41.9463738460307+-87.8059469561618","1460 N Halsted Stste 201 Chicago, IL 60642",1531753802
"860","41.9463738460307+-87.8059469561618","2517 S Archer Ave Chicago, IL 60608",1531753802
"861","41.9463738460307+-87.8059469561618","1701 W Superior St 2nd Fl Chicago, IL 60622",1531753802
"862","41.9463738460307+-87.8059469561618","2020 W Harrison St Chicago, IL 60612",1531753802
"863","41.9463738460307+-87.8059469561618","1152 N Milwaukee Ave Chicago, IL 60642",1531753802
"864","41.9463738460307+-87.8059469561618","2409 W Warren Blvd Chicago, IL 60612",1531753802
"865","41.9463738460307+-87.8059469561618","1925 N Clybourn Ste 401 Chicago, IL 60614",1531753802
"866","41.9463738460307+-87.8059469561618","2020 N Clybourn Ave Chicago, IL 60614",1531753802
"867","41.9463738460307+-87.8059469561618","1350 W 103rd St Chicago, IL 60643",1531753802
"868","41.9291592878285+-87.7979118631765","8751 S Greenwood Ave, Ste 106 Chicago, IL 60619",1531753802
"869","41.9291592878285+-87.7979118631765","111 N Wabash Ave, Ste 1514 Chicago, IL 60602",1531753802
"870","41.9291592878285+-87.7979118631765","111 N. Wabash Avenue Ste 1710 Chicago, IL 60602",1531753802
"871","41.9291592878285+-87.7979118631765","7200 S Ingleside Ave Chicago, IL 60619",1531753802
"872","41.9291592878285+-87.7979118631765","500 E 51st St Rm 7067 Chicago, IL 60615",1531753802
"873","41.9291592878285+-87.7979118631765","5401 S Wentworth Ave Chicago, IL 60609",1531753802
"874","41.9291592878285+-87.7979118631765","641 W 63rd St Lower Level Chicago, IL 60621",1531753802
"875","41.9291592878285+-87.7979118631765","654 E 47th St Chicago, IL 60653",1531753802
"876","41.9291592878285+-87.7979118631765","4259 S Berkley Ave Chicago, IL 60653",1531753802
"877","41.9291592878285+-87.7979118631765","6059 S Ashland Chicago, IL 60636",1531753802
"878","41.9291592878285+-87.7979118631765","8300 S Brandon Ave Chicago, IL 60617",1531753802
"879","41.9291592878285+-87.7979118631765","8234 S Ashland Ave Chicago, IL 60620",1531753802
"880","41.9291592878285+-87.7979118631765","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"881","41.9291592878285+-87.7979118631765","9718 S Halsted St Chicago, IL 60628",1531753802
"882","41.9291592878285+-87.7979118631765","2517 S Archer Ave Chicago, IL 60608",1531753802
"883","41.9291592878285+-87.7979118631765","3450 S Archer Ave Chicago, IL 60608",1531753802
"884","41.9291592878285+-87.7979118631765","1817 S Loomis St Chicago, IL 60608",1531753802
"885","41.9291592878285+-87.7979118631765","2533 W Cermak Rd Chicago, IL 60608",1531753802
"886","41.9291592878285+-87.7979118631765","200 E 115th St Chicago, IL 60628",1531753802
"887","41.9291592878285+-87.7979118631765","11250 S Halsted Chicago, IL 60628",1531753802
"888","41.9291592878285+-87.7979118631765","845 W Wilson Ave., Chicago, IL",1531753802
"889","41.9291592878285+-87.7979118631765","200 E. 115th St. Chicago, IL ",1531753802
"890","41.9291592878285+-87.7979118631765","4909 W. Division, Suite 411 Chicago, IL ",1531753802
"891","41.9291592878285+-87.7979118631765","2849 N. Clark, 1st Fl Chicago, IL ",1531753802
"892","41.9291592878285+-87.7979118631765","29 E Madison St #1640, Chicago, IL 60602",1531753802
"893","41.9291592878285+-87.7979118631765","641 W 63rd St, Chicago, IL 60637",1531753802
"894","41.9291592878285+-87.7979118631765","18 S. Michigan Avenue, Chicago, IL 60603",1531753802
"895","41.9291592878285+-87.7979118631765","400 W 76th St Ste 100 Chicago, IL 60620",1531753802
"896","41.9291592878285+-87.7979118631765","1642 W 59th St 2nd Fl Chicago, IL 60636",1531753802
"897","41.9291592878285+-87.7979118631765","2525 E 83rd St Chicago, IL 60617",1531753802
"898","41.9291592878285+-87.7979118631765","8550 S Manistee Ave Chicago, IL 60617",1531753802
"899","41.9291592878285+-87.7979118631765","2320 E 93rd St Chicago, IL 60617",1531753802
"900","41.9291592878285+-87.7979118631765","8910 S Commercial Chicago, IL 60614",1531753802
"901","41.9291592878285+-87.7979118631765","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"902","41.9291592878285+-87.7979118631765","9718 S Halsted St Chicago, IL 60628",1531753802
"903","41.9291592878285+-87.7979118631765","251 E Huron Arkes Pavilion 9th Fl Ste 940 Chicago, IL 60611",1531753802
"904","41.9291592878285+-87.7979118631765","150 E Huron St Ste 825 Chicago, IL 60611",1531753802
"905","41.9291592878285+-87.7979118631765","1200 N LaSalle St Chicago, IL 60610",1531753802
"906","41.9291592878285+-87.7979118631765","1276 N Clybourn Ave Chicago, IL 60610",1531753802
"907","41.9291592878285+-87.7979118631765","233 E Erie St Ste 602 Chicago, IL 60611",1531753802
"908","41.9291592878285+-87.7979118631765","328 S Jefferson St Ste 770 Chicago, IL 60661",1531753802
"909","41.9291592878285+-87.7979118631765","22 N Sagamon Chicago, IL 60607",1531753802
"910","41.9291592878285+-87.7979118631765","1460 N Halsted Stste 201 Chicago, IL 60642",1531753802
"911","41.9291592878285+-87.7979118631765","2517 S Archer Ave Chicago, IL 60608",1531753802
"912","41.9291592878285+-87.7979118631765","1701 W Superior St 2nd Fl Chicago, IL 60622",1531753802
"913","41.9291592878285+-87.7979118631765","2020 W Harrison St Chicago, IL 60612",1531753802
"914","41.9291592878285+-87.7979118631765","1152 N Milwaukee Ave Chicago, IL 60642",1531753802
"915","41.9291592878285+-87.7979118631765","2409 W Warren Blvd Chicago, IL 60612",1531753802
"916","41.9291592878285+-87.7979118631765","1925 N Clybourn Ste 401 Chicago, IL 60614",1531753802
"917","41.9291592878285+-87.7979118631765","2020 N Clybourn Ave Chicago, IL 60614",1531753802
"918","41.9291592878285+-87.7979118631765","1350 W 103rd St Chicago, IL 60643",1531753802
"919","41.9270986914441+-87.7653924214029","8751 S Greenwood Ave, Ste 106 Chicago, IL 60619",1531753802
"920","41.9270986914441+-87.7653924214029","111 N Wabash Ave, Ste 1514 Chicago, IL 60602",1531753802
"921","41.9270986914441+-87.7653924214029","111 N. Wabash Avenue Ste 1710 Chicago, IL 60602",1531753802
"922","41.9270986914441+-87.7653924214029","7200 S Ingleside Ave Chicago, IL 60619",1531753802
"923","41.9270986914441+-87.7653924214029","500 E 51st St Rm 7067 Chicago, IL 60615",1531753802
"924","41.9270986914441+-87.7653924214029","5401 S Wentworth Ave Chicago, IL 60609",1531753802
"925","41.9270986914441+-87.7653924214029","641 W 63rd St Lower Level Chicago, IL 60621",1531753802
"926","41.9270986914441+-87.7653924214029","654 E 47th St Chicago, IL 60653",1531753802
"927","41.9270986914441+-87.7653924214029","4259 S Berkley Ave Chicago, IL 60653",1531753802
"928","41.9270986914441+-87.7653924214029","6059 S Ashland Chicago, IL 60636",1531753802
"929","41.9270986914441+-87.7653924214029","8300 S Brandon Ave Chicago, IL 60617",1531753802
"930","41.9270986914441+-87.7653924214029","8234 S Ashland Ave Chicago, IL 60620",1531753802
"931","41.9270986914441+-87.7653924214029","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"932","41.9270986914441+-87.7653924214029","9718 S Halsted St Chicago, IL 60628",1531753802
"933","41.9270986914441+-87.7653924214029","2517 S Archer Ave Chicago, IL 60608",1531753802
"934","41.9270986914441+-87.7653924214029","3450 S Archer Ave Chicago, IL 60608",1531753802
"935","41.9270986914441+-87.7653924214029","1817 S Loomis St Chicago, IL 60608",1531753802
"936","41.9270986914441+-87.7653924214029","2533 W Cermak Rd Chicago, IL 60608",1531753802
"937","41.9270986914441+-87.7653924214029","200 E 115th St Chicago, IL 60628",1531753802
"938","41.9270986914441+-87.7653924214029","11250 S Halsted Chicago, IL 60628",1531753802
"939","41.9270986914441+-87.7653924214029","845 W Wilson Ave., Chicago, IL",1531753802
"940","41.9270986914441+-87.7653924214029","200 E. 115th St. Chicago, IL ",1531753802
"941","41.9270986914441+-87.7653924214029","4909 W. Division, Suite 411 Chicago, IL ",1531753802
"942","41.9270986914441+-87.7653924214029","2849 N. Clark, 1st Fl Chicago, IL ",1531753802
"943","41.9270986914441+-87.7653924214029","29 E Madison St #1640, Chicago, IL 60602",1531753802
"944","41.9270986914441+-87.7653924214029","641 W 63rd St, Chicago, IL 60637",1531753802
"945","41.9270986914441+-87.7653924214029","18 S. Michigan Avenue, Chicago, IL 60603",1531753802
"946","41.9270986914441+-87.7653924214029","400 W 76th St Ste 100 Chicago, IL 60620",1531753802
"947","41.9270986914441+-87.7653924214029","1642 W 59th St 2nd Fl Chicago, IL 60636",1531753802
"948","41.9270986914441+-87.7653924214029","2525 E 83rd St Chicago, IL 60617",1531753802
"949","41.9270986914441+-87.7653924214029","8550 S Manistee Ave Chicago, IL 60617",1531753802
"950","41.9270986914441+-87.7653924214029","2320 E 93rd St Chicago, IL 60617",1531753802
"951","41.9270986914441+-87.7653924214029","8910 S Commercial Chicago, IL 60614",1531753802
"952","41.9270986914441+-87.7653924214029","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"953","41.9270986914441+-87.7653924214029","9718 S Halsted St Chicago, IL 60628",1531753802
"954","41.9270986914441+-87.7653924214029","251 E Huron Arkes Pavilion 9th Fl Ste 940 Chicago, IL 60611",1531753802
"955","41.9270986914441+-87.7653924214029","150 E Huron St Ste 825 Chicago, IL 60611",1531753802
"956","41.9270986914441+-87.7653924214029","1200 N LaSalle St Chicago, IL 60610",1531753802
"957","41.9270986914441+-87.7653924214029","1276 N Clybourn Ave Chicago, IL 60610",1531753802
"958","41.9270986914441+-87.7653924214029","233 E Erie St Ste 602 Chicago, IL 60611",1531753802
"959","41.9270986914441+-87.7653924214029","328 S Jefferson St Ste 770 Chicago, IL 60661",1531753802
"960","41.9270986914441+-87.7653924214029","22 N Sagamon Chicago, IL 60607",1531753802
"961","41.9270986914441+-87.7653924214029","1460 N Halsted Stste 201 Chicago, IL 60642",1531753802
"962","41.9270986914441+-87.7653924214029","2517 S Archer Ave Chicago, IL 60608",1531753802
"963","41.9270986914441+-87.7653924214029","1701 W Superior St 2nd Fl Chicago, IL 60622",1531753802
"964","41.9270986914441+-87.7653924214029","2020 W Harrison St Chicago, IL 60612",1531753802
"965","41.9270986914441+-87.7653924214029","1152 N Milwaukee Ave Chicago, IL 60642",1531753802
"966","41.9270986914441+-87.7653924214029","2409 W Warren Blvd Chicago, IL 60612",1531753802
"967","41.9270986914441+-87.7653924214029","1925 N Clybourn Ste 401 Chicago, IL 60614",1531753802
"968","41.9270986914441+-87.7653924214029","2020 N Clybourn Ave Chicago, IL 60614",1531753802
"969","41.9270986914441+-87.7653924214029","1350 W 103rd St Chicago, IL 60643",1531753802
"970","41.9242178973088+-87.7345987231629","8751 S Greenwood Ave, Ste 106 Chicago, IL 60619",1531753802
"971","41.9242178973088+-87.7345987231629","111 N Wabash Ave, Ste 1514 Chicago, IL 60602",1531753802
"972","41.9242178973088+-87.7345987231629","111 N. Wabash Avenue Ste 1710 Chicago, IL 60602",1531753802
"973","41.9242178973088+-87.7345987231629","7200 S Ingleside Ave Chicago, IL 60619",1531753802
"974","41.9242178973088+-87.7345987231629","500 E 51st St Rm 7067 Chicago, IL 60615",1531753802
"975","41.9242178973088+-87.7345987231629","5401 S Wentworth Ave Chicago, IL 60609",1531753802
"976","41.9242178973088+-87.7345987231629","641 W 63rd St Lower Level Chicago, IL 60621",1531753802
"977","41.9242178973088+-87.7345987231629","654 E 47th St Chicago, IL 60653",1531753802
"978","41.9242178973088+-87.7345987231629","4259 S Berkley Ave Chicago, IL 60653",1531753802
"979","41.9242178973088+-87.7345987231629","6059 S Ashland Chicago, IL 60636",1531753802
"980","41.9242178973088+-87.7345987231629","8300 S Brandon Ave Chicago, IL 60617",1531753802
"981","41.9242178973088+-87.7345987231629","8234 S Ashland Ave Chicago, IL 60620",1531753802
"982","41.9242178973088+-87.7345987231629","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
"983","41.9242178973088+-87.7345987231629","9718 S Halsted St Chicago, IL 60628",1531753802
"984","41.9242178973088+-87.7345987231629","2517 S Archer Ave Chicago, IL 60608",1531753802
"985","41.9242178973088+-87.7345987231629","3450 S Archer Ave Chicago, IL 60608",1531753802
"986","41.9242178973088+-87.7345987231629","1817 S Loomis St Chicago, IL 60608",1531753802
"987","41.9242178973088+-87.7345987231629","2533 W Cermak Rd Chicago, IL 60608",1531753802
"988","41.9242178973088+-87.7345987231629","200 E 115th St Chicago, IL 60628",1531753802
"989","41.9242178973088+-87.7345987231629","11250 S Halsted Chicago, IL 60628",1531753802
"990","41.9242178973088+-87.7345987231629","845 W Wilson Ave., Chicago, IL",1531753802
"991","41.9242178973088+-87.7345987231629","200 E. 115th St. Chicago, IL ",1531753802
"992","41.9242178973088+-87.7345987231629","4909 W. Division, Suite 411 Chicago, IL ",1531753802
"993","41.9242178973088+-87.7345987231629","2849 N. Clark, 1st Fl Chicago, IL ",1531753802
"994","41.9242178973088+-87.7345987231629","29 E Madison St #1640, Chicago, IL 60602",1531753802
"995","41.9242178973088+-87.7345987231629","641 W 63rd St, Chicago, IL 60637",1531753802
"996","41.9242178973088+-87.7345987231629","18 S. Michigan Avenue, Chicago, IL 60603",1531753802
"997","41.9242178973088+-87.7345987231629","400 W 76th St Ste 100 Chicago, IL 60620",1531753802
"998","41.9242178973088+-87.7345987231629","1642 W 59th St 2nd Fl Chicago, IL 60636",1531753802
"999","41.9242178973088+-87.7345987231629","2525 E 83rd St Chicago, IL 60617",1531753802
"1000","41.9242178973088+-87.7345987231629","8550 S Manistee Ave Chicago, IL 60617",1531753802
"1001","41.9242178973088+-87.7345987231629","2320 E 93rd St Chicago, IL 60617",1531753802
"1002","41.9242178973088+-87.7345987231629","8910 S Commercial Chicago, IL 60614",1531753802
"1003","41.9242178973088+-87.7345987231629","2525 S Michigan Family Health Center Chicago, IL 60616",1531753802
