"","address_from","address_to","departure_time"
"3540","41.7441202257605+-87.5861921763079","41.7953684038668+-87.6963426618231",1531753802
"3541","41.7441202257605+-87.5861921763079","41.9755410217275+-87.8934158515724",1531753802
"3542","41.7441202257605+-87.5861921763079","41.9849092714936+-87.804541879143",1531753802
"3543","41.7413785813157+-87.5513955113753","41.7280697384747+-87.5963650537819",1531753802
"3544","41.7413785813157+-87.5513955113753","41.6600735833141+-87.6027606644691",1531753802
"3545","41.7413785813157+-87.5513955113753","42.0096631911395+-87.6703701938129",1531753802
"3546","41.7413785813157+-87.5513955113753","42.0016266052879+-87.6952739229127",1531753802
"3547","41.7413785813157+-87.5513955113753","41.9660049251669+-87.6560655873818",1531753802
"3548","41.7413785813157+-87.5513955113753","41.9752938653085+-87.6876044912929",1531753802
"3549","41.7413785813157+-87.5513955113753","41.947802478396+-87.6838288880792",1531753802
"3550","41.7413785813157+-87.5513955113753","41.9443051170158+-87.6559584046758",1531753802
"3551","41.7413785813157+-87.5513955113753","41.9225628780949+-87.6492264530699",1531753802
"3552","41.7413785813157+-87.5513955113753","42.0074587818873+-87.8139526140864",1531753802
"3553","41.7413785813157+-87.5513955113753","41.9786623813445+-87.7709799398797",1531753802
"3554","41.7413785813157+-87.5513955113753","41.9937899822757+-87.758306927832",1531753802
"3555","41.7413785813157+-87.5513955113753","41.9835235863978+-87.7235976823831",1531753802
"3556","41.7413785813157+-87.5513955113753","41.9679829995773+-87.7214281179818",1531753802
"3557","41.7413785813157+-87.5513955113753","41.9538532333971+-87.7632868435899",1531753802
"3558","41.7413785813157+-87.5513955113753","41.953476156782+-87.7234277416332",1531753802
"3559","41.7413785813157+-87.5513955113753","41.9463738460307+-87.8059469561618",1531753802
"3560","41.7413785813157+-87.5513955113753","41.9291592878285+-87.7979118631765",1531753802
"3561","41.7413785813157+-87.5513955113753","41.9270986914441+-87.7653924214029",1531753802
"3562","41.7413785813157+-87.5513955113753","41.9242178973088+-87.7345987231629",1531753802
"3563","41.7413785813157+-87.5513955113753","41.9385658738959+-87.711080987541",1531753802
"3564","41.7413785813157+-87.5513955113753","41.9226789514424+-87.6991063254002",1531753802
"3565","41.7413785813157+-87.5513955113753","41.8999821907166+-87.7208184888597",1531753802
"3566","41.7413785813157+-87.5513955113753","41.9011559749849+-87.676415061286",1531753802
"3567","41.7413785813157+-87.5513955113753","41.8995471517769+-87.6332700966026",1531753802
"3568","41.7413785813157+-87.5513955113753","41.8940053778173+-87.7629749199119",1531753802
"3569","41.7413785813157+-87.5513955113753","41.8785040925962+-87.7301443114603",1531753802
"3570","41.7413785813157+-87.5513955113753","41.8787818601916+-87.7059139182524",1531753802
"3571","41.7413785813157+-87.5513955113753","41.8740352843214+-87.6635536721441",1531753802
"3572","41.7413785813157+-87.5513955113753","41.8601262251482+-87.7171532950132",1531753802
"3573","41.7413785813157+-87.5513955113753","41.8390114768947+-87.7140496155995",1531753802
"3574","41.7413785813157+-87.5513955113753","41.8502567877367+-87.6672680881399",1531753802
"3575","41.7413785813157+-87.5513955113753","41.8782925714324+-87.626076118601",1531753802
"3576","41.7413785813157+-87.5513955113753","41.85726065669+-87.6203836316986",1531753802
"3577","41.7413785813157+-87.5513955113753","41.8419653804173+-87.6338795824279",1531753802
"3578","41.7413785813157+-87.5513955113753","41.8350725174674+-87.6186374457239",1531753802
"3579","41.7413785813157+-87.5513955113753","41.8235575022133+-87.6033262875412",1531753802
"3580","41.7413785813157+-87.5513955113753","41.8090232230865+-87.6323556977827",1531753802
"3581","41.7413785813157+-87.5513955113753","41.812848909257+-87.6178577231512",1531753802
"3582","41.7413785813157+-87.5513955113753","41.8088052230625+-87.5959367718463",1531753802
"3583","41.7413785813157+-87.5513955113753","41.7922326296234+-87.6180150144074",1531753802
"3584","41.7413785813157+-87.5513955113753","41.7939655116723+-87.5919106636563",1531753802
"3585","41.7413785813157+-87.5513955113753","41.7788926978829+-87.5941325451083",1531753802
"3586","41.7413785813157+-87.5513955113753","41.7616193467157+-87.5727470665295",1531753802
"3587","41.7413785813157+-87.5513955113753","41.7401322346728+-87.6158514499342",1531753802
"3588","41.7413785813157+-87.5513955113753","41.7441202257605+-87.5861921763079",1531753802
"3589","41.7413785813157+-87.5513955113753","41.7413785813157+-87.5513955113753",1531753802
"3590","41.7413785813157+-87.5513955113753","41.729615128567+-87.5725274700127",1531753802
"3591","41.7413785813157+-87.5513955113753","41.7065552558309+-87.6232658413343",1531753802
"3592","41.7413785813157+-87.5513955113753","41.7058963058351+-87.598104102787",1531753802
"3593","41.7413785813157+-87.5513955113753","41.6906385662062+-87.5698357426607",1531753802
"3594","41.7413785813157+-87.5513955113753","41.7066550122029+-87.534804215858",1531753802
"3595","41.7413785813157+-87.5513955113753","41.6604320500272+-87.5465856207628",1531753802
"3596","41.7413785813157+-87.5513955113753","41.6735687088478+-87.6354937597493",1531753802
"3597","41.7413785813157+-87.5513955113753","41.796264856876+-87.7641557922866",1531753802
"3598","41.7413785813157+-87.5513955113753","41.8109819729256+-87.7262954303026",1531753802
"3599","41.7413785813157+-87.5513955113753","41.8173919060482+-87.6989565180089",1531753802
"3600","41.7413785813157+-87.5513955113753","41.8298751695202+-87.6725404738332",1531753802
"3601","41.7413785813157+-87.5513955113753","41.8360972262197+-87.6486657577671",1531753802
"3602","41.7413785813157+-87.5513955113753","41.8090047564555+-87.6591125453525",1531753802
"3603","41.7413785813157+-87.5513955113753","41.7931003787602+-87.7241696258954",1531753802
"3604","41.7413785813157+-87.5513955113753","41.769813487811+-87.7269587839611",1531753802
"3605","41.7413785813157+-87.5513955113753","41.7718171397642+-87.6956225011237",1531753802
"3606","41.7413785813157+-87.5513955113753","41.7758191434555+-87.6665444291438",1531753802
"3607","41.7413785813157+-87.5513955113753","41.7771553035109+-87.642533797381",1531753802
"3608","41.7413785813157+-87.5513955113753","41.7631313750895+-87.6161449758319",1531753802
"3609","41.7413785813157+-87.5513955113753","41.7458789496277+-87.708447442138",1531753802
"3610","41.7413785813157+-87.5513955113753","41.7441251555629+-87.6561939910038",1531753802
"3611","41.7413785813157+-87.5513955113753","41.713174341624+-87.674905487756",1531753802
"3612","41.7413785813157+-87.5513955113753","41.717497136584+-87.6488126158935",1531753802
"3613","41.7413785813157+-87.5513955113753","41.6949427303407+-87.7131143035803",1531753802
"3614","41.7413785813157+-87.5513955113753","41.6897028333982+-87.6689093722473",1531753802
"3615","41.7413785813157+-87.5513955113753","41.9868055870168+-87.6636453524612",1531753802
"3616","41.7413785813157+-87.5513955113753","41.7796443848087+-87.7685395125761",1531753802
"3617","41.7413785813157+-87.5513955113753","41.7953684038668+-87.6963426618231",1531753802
"3618","41.7413785813157+-87.5513955113753","41.9755410217275+-87.8934158515724",1531753802
"3619","41.7413785813157+-87.5513955113753","41.9849092714936+-87.804541879143",1531753802
"3620","41.729615128567+-87.5725274700127","41.7280697384747+-87.5963650537819",1531753802
"3621","41.729615128567+-87.5725274700127","41.6600735833141+-87.6027606644691",1531753802
"3622","41.729615128567+-87.5725274700127","42.0096631911395+-87.6703701938129",1531753802
"3623","41.729615128567+-87.5725274700127","42.0016266052879+-87.6952739229127",1531753802
"3624","41.729615128567+-87.5725274700127","41.9660049251669+-87.6560655873818",1531753802
"3625","41.729615128567+-87.5725274700127","41.9752938653085+-87.6876044912929",1531753802
"3626","41.729615128567+-87.5725274700127","41.947802478396+-87.6838288880792",1531753802
"3627","41.729615128567+-87.5725274700127","41.9443051170158+-87.6559584046758",1531753802
"3628","41.729615128567+-87.5725274700127","41.9225628780949+-87.6492264530699",1531753802
"3629","41.729615128567+-87.5725274700127","42.0074587818873+-87.8139526140864",1531753802
"3630","41.729615128567+-87.5725274700127","41.9786623813445+-87.7709799398797",1531753802
"3631","41.729615128567+-87.5725274700127","41.9937899822757+-87.758306927832",1531753802
"3632","41.729615128567+-87.5725274700127","41.9835235863978+-87.7235976823831",1531753802
"3633","41.729615128567+-87.5725274700127","41.9679829995773+-87.7214281179818",1531753802
"3634","41.729615128567+-87.5725274700127","41.9538532333971+-87.7632868435899",1531753802
"3635","41.729615128567+-87.5725274700127","41.953476156782+-87.7234277416332",1531753802
"3636","41.729615128567+-87.5725274700127","41.9463738460307+-87.8059469561618",1531753802
"3637","41.729615128567+-87.5725274700127","41.9291592878285+-87.7979118631765",1531753802
"3638","41.729615128567+-87.5725274700127","41.9270986914441+-87.7653924214029",1531753802
"3639","41.729615128567+-87.5725274700127","41.9242178973088+-87.7345987231629",1531753802
"3640","41.729615128567+-87.5725274700127","41.9385658738959+-87.711080987541",1531753802
"3641","41.729615128567+-87.5725274700127","41.9226789514424+-87.6991063254002",1531753802
"3642","41.729615128567+-87.5725274700127","41.8999821907166+-87.7208184888597",1531753802
"3643","41.729615128567+-87.5725274700127","41.9011559749849+-87.676415061286",1531753802
"3644","41.729615128567+-87.5725274700127","41.8995471517769+-87.6332700966026",1531753802
"3645","41.729615128567+-87.5725274700127","41.8940053778173+-87.7629749199119",1531753802
"3646","41.729615128567+-87.5725274700127","41.8785040925962+-87.7301443114603",1531753802
"3647","41.729615128567+-87.5725274700127","41.8787818601916+-87.7059139182524",1531753802
"3648","41.729615128567+-87.5725274700127","41.8740352843214+-87.6635536721441",1531753802
"3649","41.729615128567+-87.5725274700127","41.8601262251482+-87.7171532950132",1531753802
"3650","41.729615128567+-87.5725274700127","41.8390114768947+-87.7140496155995",1531753802
"3651","41.729615128567+-87.5725274700127","41.8502567877367+-87.6672680881399",1531753802
"3652","41.729615128567+-87.5725274700127","41.8782925714324+-87.626076118601",1531753802
"3653","41.729615128567+-87.5725274700127","41.85726065669+-87.6203836316986",1531753802
"3654","41.729615128567+-87.5725274700127","41.8419653804173+-87.6338795824279",1531753802
"3655","41.729615128567+-87.5725274700127","41.8350725174674+-87.6186374457239",1531753802
"3656","41.729615128567+-87.5725274700127","41.8235575022133+-87.6033262875412",1531753802
"3657","41.729615128567+-87.5725274700127","41.8090232230865+-87.6323556977827",1531753802
"3658","41.729615128567+-87.5725274700127","41.812848909257+-87.6178577231512",1531753802
"3659","41.729615128567+-87.5725274700127","41.8088052230625+-87.5959367718463",1531753802
"3660","41.729615128567+-87.5725274700127","41.7922326296234+-87.6180150144074",1531753802
"3661","41.729615128567+-87.5725274700127","41.7939655116723+-87.5919106636563",1531753802
"3662","41.729615128567+-87.5725274700127","41.7788926978829+-87.5941325451083",1531753802
"3663","41.729615128567+-87.5725274700127","41.7616193467157+-87.5727470665295",1531753802
"3664","41.729615128567+-87.5725274700127","41.7401322346728+-87.6158514499342",1531753802
"3665","41.729615128567+-87.5725274700127","41.7441202257605+-87.5861921763079",1531753802
"3666","41.729615128567+-87.5725274700127","41.7413785813157+-87.5513955113753",1531753802
"3667","41.729615128567+-87.5725274700127","41.729615128567+-87.5725274700127",1531753802
"3668","41.729615128567+-87.5725274700127","41.7065552558309+-87.6232658413343",1531753802
"3669","41.729615128567+-87.5725274700127","41.7058963058351+-87.598104102787",1531753802
"3670","41.729615128567+-87.5725274700127","41.6906385662062+-87.5698357426607",1531753802
"3671","41.729615128567+-87.5725274700127","41.7066550122029+-87.534804215858",1531753802
"3672","41.729615128567+-87.5725274700127","41.6604320500272+-87.5465856207628",1531753802
"3673","41.729615128567+-87.5725274700127","41.6735687088478+-87.6354937597493",1531753802
"3674","41.729615128567+-87.5725274700127","41.796264856876+-87.7641557922866",1531753802
"3675","41.729615128567+-87.5725274700127","41.8109819729256+-87.7262954303026",1531753802
"3676","41.729615128567+-87.5725274700127","41.8173919060482+-87.6989565180089",1531753802
"3677","41.729615128567+-87.5725274700127","41.8298751695202+-87.6725404738332",1531753802
"3678","41.729615128567+-87.5725274700127","41.8360972262197+-87.6486657577671",1531753802
"3679","41.729615128567+-87.5725274700127","41.8090047564555+-87.6591125453525",1531753802
"3680","41.729615128567+-87.5725274700127","41.7931003787602+-87.7241696258954",1531753802
"3681","41.729615128567+-87.5725274700127","41.769813487811+-87.7269587839611",1531753802
"3682","41.729615128567+-87.5725274700127","41.7718171397642+-87.6956225011237",1531753802
"3683","41.729615128567+-87.5725274700127","41.7758191434555+-87.6665444291438",1531753802
"3684","41.729615128567+-87.5725274700127","41.7771553035109+-87.642533797381",1531753802
"3685","41.729615128567+-87.5725274700127","41.7631313750895+-87.6161449758319",1531753802
"3686","41.729615128567+-87.5725274700127","41.7458789496277+-87.708447442138",1531753802
"3687","41.729615128567+-87.5725274700127","41.7441251555629+-87.6561939910038",1531753802
"3688","41.729615128567+-87.5725274700127","41.713174341624+-87.674905487756",1531753802
"3689","41.729615128567+-87.5725274700127","41.717497136584+-87.6488126158935",1531753802
"3690","41.729615128567+-87.5725274700127","41.6949427303407+-87.7131143035803",1531753802
"3691","41.729615128567+-87.5725274700127","41.6897028333982+-87.6689093722473",1531753802
"3692","41.729615128567+-87.5725274700127","41.9868055870168+-87.6636453524612",1531753802
"3693","41.729615128567+-87.5725274700127","41.7796443848087+-87.7685395125761",1531753802
"3694","41.729615128567+-87.5725274700127","41.7953684038668+-87.6963426618231",1531753802
"3695","41.729615128567+-87.5725274700127","41.9755410217275+-87.8934158515724",1531753802
"3696","41.729615128567+-87.5725274700127","41.9849092714936+-87.804541879143",1531753802
"3697","41.7065552558309+-87.6232658413343","41.7280697384747+-87.5963650537819",1531753802
"3698","41.7065552558309+-87.6232658413343","41.6600735833141+-87.6027606644691",1531753802
"3699","41.7065552558309+-87.6232658413343","42.0096631911395+-87.6703701938129",1531753802
"3700","41.7065552558309+-87.6232658413343","42.0016266052879+-87.6952739229127",1531753802
"3701","41.7065552558309+-87.6232658413343","41.9660049251669+-87.6560655873818",1531753802
"3702","41.7065552558309+-87.6232658413343","41.9752938653085+-87.6876044912929",1531753802
"3703","41.7065552558309+-87.6232658413343","41.947802478396+-87.6838288880792",1531753802
"3704","41.7065552558309+-87.6232658413343","41.9443051170158+-87.6559584046758",1531753802
"3705","41.7065552558309+-87.6232658413343","41.9225628780949+-87.6492264530699",1531753802
"3706","41.7065552558309+-87.6232658413343","42.0074587818873+-87.8139526140864",1531753802
"3707","41.7065552558309+-87.6232658413343","41.9786623813445+-87.7709799398797",1531753802
"3708","41.7065552558309+-87.6232658413343","41.9937899822757+-87.758306927832",1531753802
"3709","41.7065552558309+-87.6232658413343","41.9835235863978+-87.7235976823831",1531753802
"3710","41.7065552558309+-87.6232658413343","41.9679829995773+-87.7214281179818",1531753802
"3711","41.7065552558309+-87.6232658413343","41.9538532333971+-87.7632868435899",1531753802
"3712","41.7065552558309+-87.6232658413343","41.953476156782+-87.7234277416332",1531753802
"3713","41.7065552558309+-87.6232658413343","41.9463738460307+-87.8059469561618",1531753802
"3714","41.7065552558309+-87.6232658413343","41.9291592878285+-87.7979118631765",1531753802
"3715","41.7065552558309+-87.6232658413343","41.9270986914441+-87.7653924214029",1531753802
"3716","41.7065552558309+-87.6232658413343","41.9242178973088+-87.7345987231629",1531753802
"3717","41.7065552558309+-87.6232658413343","41.9385658738959+-87.711080987541",1531753802
"3718","41.7065552558309+-87.6232658413343","41.9226789514424+-87.6991063254002",1531753802
"3719","41.7065552558309+-87.6232658413343","41.8999821907166+-87.7208184888597",1531753802
"3720","41.7065552558309+-87.6232658413343","41.9011559749849+-87.676415061286",1531753802
"3721","41.7065552558309+-87.6232658413343","41.8995471517769+-87.6332700966026",1531753802
"3722","41.7065552558309+-87.6232658413343","41.8940053778173+-87.7629749199119",1531753802
"3723","41.7065552558309+-87.6232658413343","41.8785040925962+-87.7301443114603",1531753802
"3724","41.7065552558309+-87.6232658413343","41.8787818601916+-87.7059139182524",1531753802
"3725","41.7065552558309+-87.6232658413343","41.8740352843214+-87.6635536721441",1531753802
"3726","41.7065552558309+-87.6232658413343","41.8601262251482+-87.7171532950132",1531753802
"3727","41.7065552558309+-87.6232658413343","41.8390114768947+-87.7140496155995",1531753802
"3728","41.7065552558309+-87.6232658413343","41.8502567877367+-87.6672680881399",1531753802
"3729","41.7065552558309+-87.6232658413343","41.8782925714324+-87.626076118601",1531753802
"3730","41.7065552558309+-87.6232658413343","41.85726065669+-87.6203836316986",1531753802
"3731","41.7065552558309+-87.6232658413343","41.8419653804173+-87.6338795824279",1531753802
"3732","41.7065552558309+-87.6232658413343","41.8350725174674+-87.6186374457239",1531753802
"3733","41.7065552558309+-87.6232658413343","41.8235575022133+-87.6033262875412",1531753802
"3734","41.7065552558309+-87.6232658413343","41.8090232230865+-87.6323556977827",1531753802
"3735","41.7065552558309+-87.6232658413343","41.812848909257+-87.6178577231512",1531753802
"3736","41.7065552558309+-87.6232658413343","41.8088052230625+-87.5959367718463",1531753802
"3737","41.7065552558309+-87.6232658413343","41.7922326296234+-87.6180150144074",1531753802
"3738","41.7065552558309+-87.6232658413343","41.7939655116723+-87.5919106636563",1531753802
"3739","41.7065552558309+-87.6232658413343","41.7788926978829+-87.5941325451083",1531753802
"3740","41.7065552558309+-87.6232658413343","41.7616193467157+-87.5727470665295",1531753802
"3741","41.7065552558309+-87.6232658413343","41.7401322346728+-87.6158514499342",1531753802
"3742","41.7065552558309+-87.6232658413343","41.7441202257605+-87.5861921763079",1531753802
"3743","41.7065552558309+-87.6232658413343","41.7413785813157+-87.5513955113753",1531753802
"3744","41.7065552558309+-87.6232658413343","41.729615128567+-87.5725274700127",1531753802
"3745","41.7065552558309+-87.6232658413343","41.7065552558309+-87.6232658413343",1531753802
"3746","41.7065552558309+-87.6232658413343","41.7058963058351+-87.598104102787",1531753802
"3747","41.7065552558309+-87.6232658413343","41.6906385662062+-87.5698357426607",1531753802
"3748","41.7065552558309+-87.6232658413343","41.7066550122029+-87.534804215858",1531753802
"3749","41.7065552558309+-87.6232658413343","41.6604320500272+-87.5465856207628",1531753802
"3750","41.7065552558309+-87.6232658413343","41.6735687088478+-87.6354937597493",1531753802
"3751","41.7065552558309+-87.6232658413343","41.796264856876+-87.7641557922866",1531753802
"3752","41.7065552558309+-87.6232658413343","41.8109819729256+-87.7262954303026",1531753802
"3753","41.7065552558309+-87.6232658413343","41.8173919060482+-87.6989565180089",1531753802
"3754","41.7065552558309+-87.6232658413343","41.8298751695202+-87.6725404738332",1531753802
"3755","41.7065552558309+-87.6232658413343","41.8360972262197+-87.6486657577671",1531753802
"3756","41.7065552558309+-87.6232658413343","41.8090047564555+-87.6591125453525",1531753802
"3757","41.7065552558309+-87.6232658413343","41.7931003787602+-87.7241696258954",1531753802
"3758","41.7065552558309+-87.6232658413343","41.769813487811+-87.7269587839611",1531753802
"3759","41.7065552558309+-87.6232658413343","41.7718171397642+-87.6956225011237",1531753802
"3760","41.7065552558309+-87.6232658413343","41.7758191434555+-87.6665444291438",1531753802
"3761","41.7065552558309+-87.6232658413343","41.7771553035109+-87.642533797381",1531753802
"3762","41.7065552558309+-87.6232658413343","41.7631313750895+-87.6161449758319",1531753802
"3763","41.7065552558309+-87.6232658413343","41.7458789496277+-87.708447442138",1531753802
"3764","41.7065552558309+-87.6232658413343","41.7441251555629+-87.6561939910038",1531753802
"3765","41.7065552558309+-87.6232658413343","41.713174341624+-87.674905487756",1531753802
"3766","41.7065552558309+-87.6232658413343","41.717497136584+-87.6488126158935",1531753802
"3767","41.7065552558309+-87.6232658413343","41.6949427303407+-87.7131143035803",1531753802
"3768","41.7065552558309+-87.6232658413343","41.6897028333982+-87.6689093722473",1531753802
"3769","41.7065552558309+-87.6232658413343","41.9868055870168+-87.6636453524612",1531753802
"3770","41.7065552558309+-87.6232658413343","41.7796443848087+-87.7685395125761",1531753802
"3771","41.7065552558309+-87.6232658413343","41.7953684038668+-87.6963426618231",1531753802
"3772","41.7065552558309+-87.6232658413343","41.9755410217275+-87.8934158515724",1531753802
"3773","41.7065552558309+-87.6232658413343","41.9849092714936+-87.804541879143",1531753802
"3774","41.7058963058351+-87.598104102787","41.7280697384747+-87.5963650537819",1531753802
"3775","41.7058963058351+-87.598104102787","41.6600735833141+-87.6027606644691",1531753802
"3776","41.7058963058351+-87.598104102787","42.0096631911395+-87.6703701938129",1531753802
"3777","41.7058963058351+-87.598104102787","42.0016266052879+-87.6952739229127",1531753802
"3778","41.7058963058351+-87.598104102787","41.9660049251669+-87.6560655873818",1531753802
"3779","41.7058963058351+-87.598104102787","41.9752938653085+-87.6876044912929",1531753802
"3780","41.7058963058351+-87.598104102787","41.947802478396+-87.6838288880792",1531753802
"3781","41.7058963058351+-87.598104102787","41.9443051170158+-87.6559584046758",1531753802
"3782","41.7058963058351+-87.598104102787","41.9225628780949+-87.6492264530699",1531753802
"3783","41.7058963058351+-87.598104102787","42.0074587818873+-87.8139526140864",1531753802
"3784","41.7058963058351+-87.598104102787","41.9786623813445+-87.7709799398797",1531753802
"3785","41.7058963058351+-87.598104102787","41.9937899822757+-87.758306927832",1531753802
"3786","41.7058963058351+-87.598104102787","41.9835235863978+-87.7235976823831",1531753802
"3787","41.7058963058351+-87.598104102787","41.9679829995773+-87.7214281179818",1531753802
"3788","41.7058963058351+-87.598104102787","41.9538532333971+-87.7632868435899",1531753802
"3789","41.7058963058351+-87.598104102787","41.953476156782+-87.7234277416332",1531753802
"3790","41.7058963058351+-87.598104102787","41.9463738460307+-87.8059469561618",1531753802
"3791","41.7058963058351+-87.598104102787","41.9291592878285+-87.7979118631765",1531753802
"3792","41.7058963058351+-87.598104102787","41.9270986914441+-87.7653924214029",1531753802
"3793","41.7058963058351+-87.598104102787","41.9242178973088+-87.7345987231629",1531753802
"3794","41.7058963058351+-87.598104102787","41.9385658738959+-87.711080987541",1531753802
"3795","41.7058963058351+-87.598104102787","41.9226789514424+-87.6991063254002",1531753802
"3796","41.7058963058351+-87.598104102787","41.8999821907166+-87.7208184888597",1531753802
"3797","41.7058963058351+-87.598104102787","41.9011559749849+-87.676415061286",1531753802
"3798","41.7058963058351+-87.598104102787","41.8995471517769+-87.6332700966026",1531753802
"3799","41.7058963058351+-87.598104102787","41.8940053778173+-87.7629749199119",1531753802
"3800","41.7058963058351+-87.598104102787","41.8785040925962+-87.7301443114603",1531753802
"3801","41.7058963058351+-87.598104102787","41.8787818601916+-87.7059139182524",1531753802
"3802","41.7058963058351+-87.598104102787","41.8740352843214+-87.6635536721441",1531753802
"3803","41.7058963058351+-87.598104102787","41.8601262251482+-87.7171532950132",1531753802
"3804","41.7058963058351+-87.598104102787","41.8390114768947+-87.7140496155995",1531753802
"3805","41.7058963058351+-87.598104102787","41.8502567877367+-87.6672680881399",1531753802
"3806","41.7058963058351+-87.598104102787","41.8782925714324+-87.626076118601",1531753802
"3807","41.7058963058351+-87.598104102787","41.85726065669+-87.6203836316986",1531753802
"3808","41.7058963058351+-87.598104102787","41.8419653804173+-87.6338795824279",1531753802
"3809","41.7058963058351+-87.598104102787","41.8350725174674+-87.6186374457239",1531753802
"3810","41.7058963058351+-87.598104102787","41.8235575022133+-87.6033262875412",1531753802
"3811","41.7058963058351+-87.598104102787","41.8090232230865+-87.6323556977827",1531753802
"3812","41.7058963058351+-87.598104102787","41.812848909257+-87.6178577231512",1531753802
"3813","41.7058963058351+-87.598104102787","41.8088052230625+-87.5959367718463",1531753802
"3814","41.7058963058351+-87.598104102787","41.7922326296234+-87.6180150144074",1531753802
"3815","41.7058963058351+-87.598104102787","41.7939655116723+-87.5919106636563",1531753802
"3816","41.7058963058351+-87.598104102787","41.7788926978829+-87.5941325451083",1531753802
"3817","41.7058963058351+-87.598104102787","41.7616193467157+-87.5727470665295",1531753802
"3818","41.7058963058351+-87.598104102787","41.7401322346728+-87.6158514499342",1531753802
"3819","41.7058963058351+-87.598104102787","41.7441202257605+-87.5861921763079",1531753802
"3820","41.7058963058351+-87.598104102787","41.7413785813157+-87.5513955113753",1531753802
"3821","41.7058963058351+-87.598104102787","41.729615128567+-87.5725274700127",1531753802
"3822","41.7058963058351+-87.598104102787","41.7065552558309+-87.6232658413343",1531753802
"3823","41.7058963058351+-87.598104102787","41.7058963058351+-87.598104102787",1531753802
"3824","41.7058963058351+-87.598104102787","41.6906385662062+-87.5698357426607",1531753802
"3825","41.7058963058351+-87.598104102787","41.7066550122029+-87.534804215858",1531753802
"3826","41.7058963058351+-87.598104102787","41.6604320500272+-87.5465856207628",1531753802
"3827","41.7058963058351+-87.598104102787","41.6735687088478+-87.6354937597493",1531753802
"3828","41.7058963058351+-87.598104102787","41.796264856876+-87.7641557922866",1531753802
"3829","41.7058963058351+-87.598104102787","41.8109819729256+-87.7262954303026",1531753802
"3830","41.7058963058351+-87.598104102787","41.8173919060482+-87.6989565180089",1531753802
"3831","41.7058963058351+-87.598104102787","41.8298751695202+-87.6725404738332",1531753802
"3832","41.7058963058351+-87.598104102787","41.8360972262197+-87.6486657577671",1531753802
"3833","41.7058963058351+-87.598104102787","41.8090047564555+-87.6591125453525",1531753802
"3834","41.7058963058351+-87.598104102787","41.7931003787602+-87.7241696258954",1531753802
"3835","41.7058963058351+-87.598104102787","41.769813487811+-87.7269587839611",1531753802
"3836","41.7058963058351+-87.598104102787","41.7718171397642+-87.6956225011237",1531753802
"3837","41.7058963058351+-87.598104102787","41.7758191434555+-87.6665444291438",1531753802
"3838","41.7058963058351+-87.598104102787","41.7771553035109+-87.642533797381",1531753802
"3839","41.7058963058351+-87.598104102787","41.7631313750895+-87.6161449758319",1531753802
"3840","41.7058963058351+-87.598104102787","41.7458789496277+-87.708447442138",1531753802
"3841","41.7058963058351+-87.598104102787","41.7441251555629+-87.6561939910038",1531753802
"3842","41.7058963058351+-87.598104102787","41.713174341624+-87.674905487756",1531753802
"3843","41.7058963058351+-87.598104102787","41.717497136584+-87.6488126158935",1531753802
"3844","41.7058963058351+-87.598104102787","41.6949427303407+-87.7131143035803",1531753802
"3845","41.7058963058351+-87.598104102787","41.6897028333982+-87.6689093722473",1531753802
"3846","41.7058963058351+-87.598104102787","41.9868055870168+-87.6636453524612",1531753802
"3847","41.7058963058351+-87.598104102787","41.7796443848087+-87.7685395125761",1531753802
"3848","41.7058963058351+-87.598104102787","41.7953684038668+-87.6963426618231",1531753802
"3849","41.7058963058351+-87.598104102787","41.9755410217275+-87.8934158515724",1531753802
"3850","41.7058963058351+-87.598104102787","41.9849092714936+-87.804541879143",1531753802
"3851","41.6906385662062+-87.5698357426607","41.7280697384747+-87.5963650537819",1531753802
"3852","41.6906385662062+-87.5698357426607","41.6600735833141+-87.6027606644691",1531753802
"3853","41.6906385662062+-87.5698357426607","42.0096631911395+-87.6703701938129",1531753802
"3854","41.6906385662062+-87.5698357426607","42.0016266052879+-87.6952739229127",1531753802
"3855","41.6906385662062+-87.5698357426607","41.9660049251669+-87.6560655873818",1531753802
"3856","41.6906385662062+-87.5698357426607","41.9752938653085+-87.6876044912929",1531753802
"3857","41.6906385662062+-87.5698357426607","41.947802478396+-87.6838288880792",1531753802
"3858","41.6906385662062+-87.5698357426607","41.9443051170158+-87.6559584046758",1531753802
"3859","41.6906385662062+-87.5698357426607","41.9225628780949+-87.6492264530699",1531753802
"3860","41.6906385662062+-87.5698357426607","42.0074587818873+-87.8139526140864",1531753802
"3861","41.6906385662062+-87.5698357426607","41.9786623813445+-87.7709799398797",1531753802
"3862","41.6906385662062+-87.5698357426607","41.9937899822757+-87.758306927832",1531753802
"3863","41.6906385662062+-87.5698357426607","41.9835235863978+-87.7235976823831",1531753802
"3864","41.6906385662062+-87.5698357426607","41.9679829995773+-87.7214281179818",1531753802
"3865","41.6906385662062+-87.5698357426607","41.9538532333971+-87.7632868435899",1531753802
"3866","41.6906385662062+-87.5698357426607","41.953476156782+-87.7234277416332",1531753802
"3867","41.6906385662062+-87.5698357426607","41.9463738460307+-87.8059469561618",1531753802
"3868","41.6906385662062+-87.5698357426607","41.9291592878285+-87.7979118631765",1531753802
"3869","41.6906385662062+-87.5698357426607","41.9270986914441+-87.7653924214029",1531753802
